Static; Vital Spirit,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,83,Electric Pokemon,57,1.1,65,Electabuzz,75.4,125,95,85,105,electric,,30,1,0,45
Flame Body; Vital Spirit,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,95,Spitfire Pokemon,57,1.3,65,Magmar,75.4,126,100,85,93,fire,,44.5,1,0,45
Hyper Cutter; Mold Breaker; Moxie,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,155,Stagbeetle Pokemon,120,1.5,65,Pinsir,50,127,65,90,105,bug,,55,1,0,45
Intimidate; Anger Point; Sheer Force,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,100,Wild Bull Pokemon,95,1.4,75,Tauros,100,128,40,70,110,normal,,88.4,1,0,45
Swift Swim; Rattled,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,10,Fish Pokemon,55,0.9,20,Magikarp,50,129,15,20,80,water,,10,1,0,255
Intimidate; Moxie,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,155,Atrocious Pokemon,109,6.5,95,Gyarados,50,130,70,130,81,water,flying,235,1,0,45
Water Absorb; Shell Armor; Hydration,1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,85,Transport Pokemon,80,2.5,130,Lapras,50,131,85,95,60,water,ice,220,1,0,45
Limber; Imposter,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,48,Transform Pokemon,48,0.3,48,Ditto,-1,132,48,48,48,normal,,4,1,0,35
Run Away; Adaptability; Anticipation,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,55,Evolution Pokemon,50,0.3,55,Eevee,88.1,133,45,65,55,normal,,6.5,1,0,45
Water Absorb; Hydration,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,Bubble Jet Pokemon,60,1,130,Vaporeon,88.1,134,110,95,65,water,,29,1,0,45
Volt Absorb; Quick Feet,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,65,Lightning Pokemon,60,0.8,65,Jolteon,88.1,135,110,95,130,electric,,24.5,1,0,45
Flash Fire; Guts,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,130,Flame Pokemon,60,0.9,65,Flareon,88.1,136,95,110,65,fire,,25,1,0,45
Trace; Download; Analytic,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,60,Virtual Pokemon,70,0.8,65,Porygon,-1,137,85,75,40,normal,,36.5,1,0,45
Swift Swim; Shell Armor; Weak Armor,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,40,Spiral Pokemon,100,0.4,35,Omanyte,88.1,138,90,55,35,rock,water,7.5,1,0,45
Swift Swim; Shell Armor; Weak Armor,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,60,Spiral Pokemon,125,1,70,Omastar,88.1,139,115,70,55,rock,water,35,1,0,45
Swift Swim; Battle Armor; Weak Armor,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,80,Shellfish Pokemon,90,0.5,30,Kabuto,88.1,140,55,45,55,rock,water,11.5,1,0,45
Swift Swim; Battle Armor; Weak Armor,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,115,Shellfish Pokemon,105,1.3,60,Kabutops,88.1,141,65,70,80,rock,water,40.5,1,0,45
Rock Head; Pressure; Unnerve,0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2,135,Fossil Pokemon,85,1.8,80,Aerodactyl,88.1,142,70,95,150,rock,flying,59,1,0,45
Immunity; Thick Fat; Gluttony,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,110,Sleeping Pokemon,65,2.1,160,Snorlax,88.1,143,65,110,30,normal,,460,1,0,25
Pressure; Snow Cloak,0.5,1,1,2,1,1,2,1,1,0.5,0,1,1,1,1,4,2,1,85,Freeze Pokemon,100,1.7,90,Articuno,-1,144,95,125,85,ice,flying,55.4,1,1,3
Pressure; Static,0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,90,Electric Pokemon,85,1.6,90,Zapdos,-1,145,125,90,100,electric,flying,52.6,1,1,3
Pressure; Flame Body,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,100,Flame Pokemon,90,2,90,Moltres,-1,146,125,85,90,fire,flying,60,1,1,3
Shed Skin; Marvel Scale,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,64,Dragon Pokemon,45,1.8,41,Dratini,50,147,50,50,50,dragon,,3.3,1,0,45
Shed Skin; Marvel Scale,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,84,Dragon Pokemon,65,4,61,Dragonair,50,148,70,70,70,dragon,,16.5,1,0,45
Inner Focus; Multiscale,0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,134,Dragon Pokemon,95,2.2,91,Dragonite,50,149,100,100,80,dragon,flying,210,1,0,45
Pressure; Unnerve,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,150,Genetic Pokemon,70,2,106,Mewtwo,-1,150,194,120,140,psychic,,122,1,1,3
Synchronize,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,100,New Species Pokemon,100,0.4,100,Mew,-1,151,100,100,100,psychic,,4,1,1,45
Overgrow; Leaf Guard,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,49,Leaf Pokemon,65,0.9,45,Chikorita,88.1,152,49,65,45,grass,,6.4,2,0,45
Overgrow; Leaf Guard,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,62,Leaf Pokemon,80,1.2,60,Bayleef,88.1,153,63,80,60,grass,,15.8,2,0,45
Overgrow; Leaf Guard,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,82,Herb Pokemon,100,1.8,80,Meganium,88.1,154,83,100,80,grass,,100.5,2,0,45
Blaze; Flash Fire,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,52,Fire Mouse Pokemon,43,0.5,39,Cyndaquil,88.1,155,60,50,65,fire,,7.9,2,0,45
Blaze; Flash Fire,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,64,Volcano Pokemon,58,0.9,58,Quilava,88.1,156,80,65,80,fire,,19,2,0,45
Blaze; Flash Fire,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,84,Volcano Pokemon,78,1.7,78,Typhlosion,88.1,157,109,85,100,fire,,79.5,2,0,45
Torrent; Sheer Force,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,Big Jaw Pokemon,64,0.6,50,Totodile,88.1,158,44,48,43,water,,9.5,2,0,45
Torrent; Sheer Force,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,80,Big Jaw Pokemon,80,1.1,65,Croconaw,88.1,159,59,63,58,water,,25,2,0,45
Torrent; Sheer Force,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,105,Big Jaw Pokemon,100,2.3,85,Feraligatr,88.1,160,79,83,78,water,,88.8,2,0,45
Run Away; Keen Eye; Frisk,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,46,Scout Pokemon,34,0.8,35,Sentret,50,161,35,45,20,normal,,6,2,0,255
Run Away; Keen Eye; Frisk,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,76,Long Body Pokemon,64,1.8,85,Furret,50,162,45,55,90,normal,,32.5,2,0,90
Insomnia; Keen Eye; Tinted Lens,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,30,Owl Pokemon,30,0.7,60,Hoothoot,50,163,36,56,50,normal,flying,21.2,2,0,255
Insomnia; Keen Eye; Tinted Lens,0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,50,Owl Pokemon,50,1.6,100,Noctowl,50,164,86,96,70,normal,flying,40.8,2,0,90
Swarm; Early Bird; Rattled,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,20,Five Star Pokemon,30,1,40,Ledyba,50,165,40,80,55,bug,flying,10.8,2,0,255
Swarm; Early Bird; Iron Fist,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,35,Five Star Pokemon,50,1.4,55,Ledian,50,166,55,110,85,bug,flying,35.6,2,0,90
Swarm; Insomnia; Sniper,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,60,String Spit Pokemon,40,0.5,40,Spinarak,50,167,40,40,30,bug,poison,8.5,2,0,255
Swarm; Insomnia; Sniper,0.5,1,1,1,0.5,0.25,2,2,1,0.25,1,1,1,0.5,2,2,1,1,90,Long Leg Pokemon,70,1.1,70,Ariados,50,168,60,70,40,bug,poison,33.5,2,0,90
Inner Focus; Infiltrator,0.25,1,1,2,0.5,0.25,1,1,1,0.25,0,2,1,0.5,2,2,1,1,90,Bat Pokemon,80,1.8,85,Crobat,50,169,70,80,130,poison,flying,75,2,0,90
Volt Absorb; Illuminate; Water Absorb,1,1,1,1,1,1,0.5,0.5,1,2,2,0.5,1,1,1,1,0.25,0.5,38,Angler Pokemon,38,0.5,75,Chinchou,50,170,56,56,67,water,electric,12,2,0,190
Volt Absorb; Illuminate; Water Absorb,1,1,1,1,1,1,0.5,0.5,1,2,2,0.5,1,1,1,1,0.25,0.5,58,Light Pokemon,58,1.2,125,Lanturn,50,171,76,76,67,water,electric,22.5,2,0,75
Static; Lightningrod,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,40,Tiny Mouse Pokemon,15,0.3,20,Pichu,50,172,35,35,60,electric,,2,2,0,190
Cute Charm; Magic Guard; Friend Guard,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,25,Star Shape Pokemon,28,0.3,50,Cleffa,24.6,173,45,55,15,fairy,,3,2,0,150
Cute Charm; Competitive; Friend Guard,0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,30,Balloon Pokemon,15,0.3,90,Igglybuff,24.6,174,40,20,15,normal,fairy,1,2,0,170
Hustle; Serene Grace; Super Luck,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,20,Spike Ball Pokemon,65,0.3,35,Togepi,88.1,175,40,65,20,fairy,,1.5,2,0,190
Hustle; Serene Grace; Super Luck,0.25,0.5,0,2,1,0.25,1,1,1,0.5,0,2,1,2,1,2,2,1,40,Happiness Pokemon,85,0.6,55,Togetic,88.1,176,80,105,40,fairy,flying,3.2,2,0,75
Synchronize; Early Bird; Magic Bounce,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,50,Little Bird Pokemon,45,0.2,40,Natu,50,177,70,45,70,psychic,flying,2,2,0,190
Synchronize; Early Bird; Magic Bounce,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,75,Mystic Pokemon,70,1.5,65,Xatu,50,178,95,70,95,psychic,flying,15,2,0,75
Static; Plus,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,40,Wool Pokemon,40,0.6,55,Mareep,50,179,65,45,35,electric,,7.8,2,0,235
Static; Plus,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,55,Wool Pokemon,55,0.8,70,Flaaffy,50,180,80,60,45,electric,,13.3,2,0,120
Static; Plus,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,95,Light Pokemon,105,1.4,90,Ampharos,50,181,165,110,45,electric,,61.5,2,0,45
Chlorophyll; Healer,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,80,Flower Pokemon,95,0.4,75,Bellossom,50,182,90,100,50,grass,,5.8,2,0,45
Thick Fat; Huge Power; Sap Sipper,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,20,Aquamouse Pokemon,50,0.4,70,Marill,50,183,20,50,40,water,fairy,8.5,2,0,190
Thick Fat; Huge Power; Sap Sipper,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,50,Aquarabbit Pokemon,80,0.8,100,Azumarill,50,184,60,80,50,water,fairy,28.5,2,0,75
Sturdy; Rock Head; Rattled,1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,100,Imitation Pokemon,115,1.2,70,Sudowoodo,50,185,30,65,30,rock,,38,2,0,65
Water Absorb; Damp; Drizzle,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,75,Frog Pokemon,75,1.1,90,Politoed,50,186,90,100,70,water,,33.9,2,0,45
Chlorophyll; Leaf Guard; Infiltrator,1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,35,Cottonweed Pokemon,40,0.4,35,Hoppip,50,187,35,55,50,grass,flying,0.5,2,0,255
Chlorophyll; Leaf Guard; Infiltrator,1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,45,Cottonweed Pokemon,50,0.6,55,Skiploom,50,188,45,65,80,grass,flying,1,2,0,120
Chlorophyll; Leaf Guard; Infiltrator,1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,55,Cottonweed Pokemon,70,0.8,75,Jumpluff,50,189,55,95,110,grass,flying,3,2,0,45
Run Away; Pickup; Skill Link,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,70,Long Tail Pokemon,55,0.8,55,Aipom,50,190,40,55,85,normal,,11.5,2,0,45
Chlorophyll; Solar Power; Early Bird,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,30,Seed Pokemon,30,0.3,30,Sunkern,50,191,30,30,30,grass,,1.8,2,0,235
Chlorophyll; Solar Power; Early Bird,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,75,Sun Pokemon,55,0.8,75,Sunflora,50,192,105,85,30,grass,,8.5,2,0,120
Speed Boost; Compoundeyes; Frisk,0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,65,Clear Wing Pokemon,45,1.2,65,Yanma,50,193,75,45,95,bug,flying,38,2,0,75
Damp; Water Absorb; Unaware,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,45,Water Fish Pokemon,45,0.4,55,Wooper,50,194,25,25,15,water,ground,8.5,2,0,255
Damp; Water Absorb; Unaware,1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,85,Water Fish Pokemon,85,1.4,95,Quagsire,50,195,65,65,35,water,ground,75,2,0,90
Synchronize; Magic Bounce,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,65,Sun Pokemon,60,0.9,65,Espeon,88.1,196,130,95,110,psychic,,26.5,2,0,45
Synchronize; Inner Focus,2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,65,Moonlight Pokemon,110,1,95,Umbreon,88.1,197,60,130,65,dark,,27,2,0,45
Insomnia; Super Luck; Prankster,1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,85,Darkness Pokemon,42,0.5,60,Murkrow,50,198,85,42,91,dark,flying,2.1,2,0,30
Oblivious; Own Tempo; Regenerator,2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,75,Royal Pokemon,80,2,95,Slowking,50,199,100,110,30,water,psychic,79.5,2,0,70
Levitate,0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,60,Screech Pokemon,60,0.7,60,Misdreavus,50,200,85,85,85,ghost,,1,2,0,45
Levitate,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,72,Symbol Pokemon,48,0.5,48,Unown,-1,201,72,48,48,psychic,,5,2,0,225
Shadow Tag; Telepathy,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,33,Patient Pokemon,58,1.3,190,Wobbuffet,50,202,33,58,33,psychic,,28.5,2,0,45
Inner Focus; Early Bird; Sap Sipper,2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,80,Long Neck Pokemon,65,1.5,70,Girafarig,50,203,90,65,85,normal,psychic,41.5,2,0,60
Sturdy; Overcoat,1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,65,Bagworm Pokemon,90,0.6,50,Pineco,50,204,35,35,15,bug,,7.2,2,0,190
Sturdy; Overcoat,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,90,Bagworm Pokemon,140,1.2,75,Forretress,50,205,60,60,40,bug,steel,125.8,2,0,75
Serene Grace; Run Away; Rattled,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,70,Land Snake Pokemon,70,1.5,100,Dunsparce,50,206,65,65,45,normal,,14,2,0,190
Hyper Cutter; Sand Veil; Immunity,0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,75,Flyscorpion Pokemon,105,1.1,65,Gligar,50,207,35,65,85,ground,flying,64.8,2,0,60
Rock Head; Sturdy; Sheer Force,0.5,1,0.5,0,0.5,2,2,0.5,1,1,2,1,0.5,0,0.5,0.25,0.5,2,125,Iron Snake Pokemon,230,9.2,75,Steelix,50,208,55,95,30,steel,ground,400,2,0,25
Intimidate; Run Away; Rattled,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,80,Fairy Pokemon,50,0.6,60,Snubbull,24.6,209,40,40,30,fairy,,7.8,2,0,190
Intimidate; Quick Feet; Rattled,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,120,Fairy Pokemon,75,1.4,90,Granbull,24.6,210,60,60,45,fairy,,48.7,2,0,75
Poison Point; Swift Swim; Intimidate,0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,95,Balloon Pokemon,85,0.5,65,Qwilfish,50,211,55,55,85,water,poison,3.9,2,0,45
Swarm; Technician; Light Metal,0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,150,Pincer Pokemon,140,1.8,70,Scizor,50,212,65,100,75,bug,steel,118,2,0,25
Sturdy; Gluttony; Contrary,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,10,Mold Pokemon,230,0.6,20,Shuckle,50,213,10,230,5,bug,rock,20.5,2,0,190
Swarm; Guts; Moxie,0.5,0.5,1,1,2,0.5,2,4,1,0.5,0.5,1,1,1,2,1,1,1,185,Singlehorn Pokemon,115,1.5,80,Heracross,50,214,40,105,75,bug,fighting,54,2,0,45
Inner Focus; Keen Eye; Pickpocket,2,0.5,1,1,2,4,2,1,0.5,1,1,0.5,1,1,0,2,2,1,95,Sharp Claw Pokemon,55,0.9,55,Sneasel,50,215,35,75,115,dark,ice,28,2,0,60
Pickup; Quick Feet; Honey Gather,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,Little Bear Pokemon,50,0.6,60,Teddiursa,50,216,50,50,40,normal,,8.8,2,0,120
Guts; Quick Feet; Unnerve,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,130,Hibernator Pokemon,75,1.8,90,Ursaring,50,217,75,75,55,normal,,125.8,2,0,60
Magma Armor; Flame Body; Weak Armor,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,40,Lava Pokemon,40,0.7,40,Slugma,50,218,70,40,20,fire,,35,2,0,190
Magma Armor; Flame Body; Weak Armor,0.5,1,1,1,0.5,2,0.25,0.5,1,1,4,0.5,0.5,0.5,1,2,1,4,50,Lava Pokemon,120,0.8,60,Magcargo,50,219,90,80,30,fire,rock,55,2,0,75
Oblivious; Snow Cloak; Thick Fat,1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2,50,Pig Pokemon,40,0.4,50,Swinub,50,220,30,30,50,ice,ground,6.5,2,0,225
Oblivious; Snow Cloak; Thick Fat,1,1,1,0,1,2,2,1,1,2,1,1,1,0.5,1,1,2,2,100,Swine Pokemon,80,1.1,100,Piloswine,50,221,60,60,50,ice,ground,55.8,2,0,75
Hustle; Natural Cure; Regenerator,1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,55,Coral Pokemon,95,0.6,65,Corsola,24.6,222,65,95,35,water,rock,5,2,0,60
Hustle; Sniper; Moody,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,65,Jet Pokemon,35,0.6,35,Remoraid,50,223,65,35,65,water,,12,2,0,190
Suction Cups; Sniper; Moody,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,105,Jet Pokemon,75,0.9,75,Octillery,50,224,105,75,45,water,,28.5,2,0,75
Vital Spirit; Hustle; Insomnia,0.5,1,1,2,1,1,2,1,1,0.5,0,1,1,1,1,4,2,1,55,Delivery Pokemon,45,0.9,45,Delibird,50,225,65,45,75,ice,flying,16,2,0,45
Swift Swim; Water Absorb; Water Veil,0.5,1,1,4,1,0.5,0.5,1,1,1,0,1,1,1,1,2,0.5,0.5,40,Kite Pokemon,70,2.1,85,Mantine,50,226,80,140,70,water,flying,220,2,0,25
Keen Eye; Sturdy; Weak Armor,0.25,1,0.5,2,0.5,1,2,0.5,1,0.25,0,1,0.5,0,0.5,1,0.5,1,80,Armor Bird Pokemon,140,1.7,65,Skarmory,50,227,40,70,70,steel,flying,50.5,2,0,25
Early Bird; Flash Fire; Unnerve,1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2,60,Dark Pokemon,30,0.6,45,Houndour,50,228,80,50,65,dark,fire,10.8,2,0,120
Early Bird; Flash Fire; Unnerve,1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2,90,Dark Pokemon,90,1.4,75,Houndoom,50,229,140,90,115,dark,fire,35,2,0,45
Swift Swim; Sniper; Damp,1,1,2,1,2,1,0.25,1,1,1,1,1,1,1,1,1,0.5,0.25,95,Dragon Pokemon,95,1.8,75,Kingdra,50,230,95,95,85,water,dragon,152,2,0,45
Pickup; Sand Veil,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,60,Long Nose Pokemon,60,0.5,90,Phanpy,50,231,40,40,40,ground,,33.5,2,0,120
Sturdy; Sand Veil,1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,120,Armor Pokemon,120,1.1,90,Donphan,50,232,60,60,50,ground,,120,2,0,60
Trace; Download; Analytic,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,Virtual Pokemon,90,0.6,85,Porygon2,-1,233,105,95,60,normal,,32.5,2,0,45
Intimidate; Frisk; Sap Sipper,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,95,Big Horn Pokemon,62,1.4,73,Stantler,50,234,85,65,85,normal,,71.2,2,0,45
Own Tempo; Technician; Moody,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,20,Painter Pokemon,35,1.2,55,Smeargle,50,235,20,45,75,normal,,58,2,0,45
Guts; Steadfast; Vital Spirit,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,35,Scuffle Pokemon,35,0.7,35,Tyrogue,100,236,35,35,35,fighting,,21,2,0,75
Intimidate; Technician; Steadfast,0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,95,Handstand Pokemon,95,1.4,50,Hitmontop,100,237,35,110,70,fighting,,48,2,0,45
Oblivious; Forewarn; Hydration,2,2,1,1,1,1,2,1,2,1,1,0.5,1,1,0.5,2,2,1,30,Kiss Pokemon,15,0.4,45,Smoochum,0,238,85,65,65,ice,psychic,6,2,0,45
Static; Vital Spirit,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,63,Electric Pokemon,37,0.6,45,Elekid,75.4,239,65,55,95,electric,,23.5,2,0,45
Flame Body; Vital Spirit,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,75,Live Coal Pokemon,37,0.7,45,Magby,75.4,240,70,55,83,fire,,21.4,2,0,45
Thick Fat; Scrappy; Sap Sipper,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,Milk Cow Pokemon,105,1.2,95,Miltank,0,241,40,70,100,normal,,75.5,2,0,45
Natural Cure; Serene Grace; Healer,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,10,Happiness Pokemon,10,1.5,255,Blissey,0,242,75,135,55,normal,,46.8,2,0,30
Pressure; Inner Focus,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,85,Thunder Pokemon,75,1.9,90,Raikou,-1,243,115,100,115,electric,,178,2,1,3
Pressure; Inner Focus,0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,115,Volcano Pokemon,85,2.1,115,Entei,-1,244,90,75,100,fire,,198,2,1,3
Pressure; Inner Focus,1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,75,Aurora Pokemon,115,2,100,Suicune,-1,245,90,115,85,water,,187,2,1,3
Guts; Sand Veil,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,64,Rock Skin Pokemon,50,0.6,50,Larvitar,50,246,45,50,41,rock,ground,72,2,0,45
Shed Skin,1,1,1,0,1,2,0.5,0.5,1,4,2,2,0.5,0.25,1,0.5,2,4,84,Hard Shell Pokemon,70,1.2,70,Pupitar,50,247,65,70,51,rock,ground,152,2,0,45
Sand Stream; Unnerve,2,0.5,1,1,2,4,0.5,0.5,0.5,2,2,1,0.5,0.5,0,1,2,2,164,Armor Pokemon,150,2,100,Tyranitar,50,248,95,120,71,rock,dark,202,2,0,45
Pressure; Multiscale,1,2,1,2,1,0.25,1,1,2,0.5,0,2,1,1,0.5,2,1,1,90,Diving Pokemon,130,5.2,106,Lugia,-1,249,90,154,110,psychic,flying,216,2,1,3
Pressure; Regenerator,0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,130,Rainbow Pokemon,90,3.8,106,Ho-Oh,-1,250,110,154,90,fire,flying,199,2,1,3
Natural Cure,4,2,1,0.5,1,0.5,2,2,2,0.5,0.5,2,1,2,0.5,1,1,0.5,100,Time Travel Pokemon,100,0.6,100,Celebi,-1,251,100,100,100,psychic,grass,5,2,1,45
Overgrow; Unburden,2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,45,Wood Gecko Pokemon,35,0.5,40,Treecko,88.1,252,65,55,70,grass,,5,3,0,45
